sample_id,category,metric_partition,metric_partition_seed,prompt_split,source_family,source_dataset,source_ids,source_chars,nonblank_lines,reference_pdf,reference_pages,reference_page_sizes_pt,reference_canvas,reference_word_count,reference_drawing_count,reference_image_count,reference_table_detector_count,has_inline_math,has_display_math,has_table_like_environment,has_figure_source,has_list_source,has_algorithm_source,has_crossref_source,has_math_any,has_semantic_table,has_semantic_figure,has_form_semantics,has_prose_semantics,has_compact_paper_semantics,provenance_path,provenance_source_id_field,provenance_license_fields,provenance_has_license_field,source_has_explicit_license_text,provenance_missing_research_fields,ai_model_id,ai_selected_stage,ai_manifest_final_compiled,ai_candidate_pdf,ai_candidate_exists,ai_candidate_pages,ai_candidate_page_sizes_pt,ai_candidate_canvas,ai_page_count_match_measured,ai_first_page_canvas_match,ai_page_size_sequence_match,ai_canvas_mismatch
06_tables_moderate_032,06_tables_moderate,metric_dev,20260715,prompt_dev,hf_extracted,piushorn/arxiv-latex-tables-43k,2512.03214_table_6;2512.03059_table_4,5901,168,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/reference.pdf,3,"[[612.0,792.0],[612.0,792.0],[612.0,792.0]]",letter,239,15,0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_032/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/06_tables_moderate_032/output.pdf,True,3,"[[595.276,841.89],[595.276,841.89],[595.276,841.89]]",a4,True,False,False,True
06_tables_moderate_033,06_tables_moderate,metric_dev,20260715,heldout,hf_extracted,piushorn/arxiv-latex-tables-43k,2512.01111_table_2;2512.00231_table_5,5083,54,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/reference.pdf,3,"[[612.0,792.0],[612.0,792.0],[612.0,792.0]]",letter,465,22,0,1,True,False,True,False,False,False,False,True,True,False,False,False,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_033/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/06_tables_moderate_033/output.pdf,True,1,"[[595.276,841.89]]",a4,False,False,False,True
06_tables_moderate_034,06_tables_moderate,metric_dev,20260715,heldout,hf_extracted,piushorn/arxiv-latex-tables-43k,2512.05256_table_2;2512.01260_table_3,5400,72,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/reference.pdf,3,"[[612.0,792.0],[612.0,792.0],[612.0,792.0]]",letter,608,5,0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_034/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_034/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,False,False,False,True
06_tables_moderate_035,06_tables_moderate,metric_dev,20260715,heldout,hf_extracted,piushorn/arxiv-latex-tables-43k,2512.01260_table_2;2512.02315_table_1,5811,108,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_035/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,493,5,0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,data/latex_benchmark_v0/corpus/06_tables_moderate/06_tables_moderate_035/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/06_tables_moderate_035/output.pdf,True,3,"[[595.276,841.89],[595.276,841.89],[595.276,841.89]]",a4,False,False,False,True
09_algorithms_001,09_algorithms,metric_dev,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-385,3082,62,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_001/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,329,4,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_001/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/09_algorithms_001/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,True,False,False,True
09_algorithms_003,09_algorithms,metric_dev,20260715,prompt_dev,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-96,2249,61,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_003/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,209,5,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_003/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1_targeted_retry,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/09_algorithms_003/output.pdf,True,1,"[[595.276,841.89]]",a4,False,False,False,True
09_algorithms_004,09_algorithms,metric_test,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-61,2152,58,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_004/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,205,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_004/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/09_algorithms_004/output.pdf,True,1,"[[595.276,841.89]]",a4,False,False,False,True
09_algorithms_005,09_algorithms,metric_test,20260715,prompt_dev,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-187,2550,46,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_005/reference.pdf,1,"[[612.0,792.0]]",letter,239,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_005/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3_rescue,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_prompt_dev_failures/samples/09_algorithms_005/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_008,09_algorithms,metric_dev,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-309,2404,45,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_008/reference.pdf,1,"[[612.0,792.0]]",letter,235,4,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_008/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/09_algorithms_008/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_009,09_algorithms,metric_dev,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-169,2098,42,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_009/reference.pdf,1,"[[612.0,792.0]]",letter,218,7,0,0,True,False,False,False,False,True,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_009/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/09_algorithms_009/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_011,09_algorithms,metric_validation,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-133,2436,44,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_011/reference.pdf,1,"[[612.0,792.0]]",letter,229,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_011/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/09_algorithms_011/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_013,09_algorithms,metric_validation,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-104,3340,59,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_013/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,338,5,0,0,True,True,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_013/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/09_algorithms_013/output.pdf,True,1,"[[595.276,841.89]]",a4,False,False,False,True
09_algorithms_016,09_algorithms,metric_dev,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-237,1788,49,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_016/reference.pdf,1,"[[612.0,792.0]]",letter,232,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_016/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/09_algorithms_016/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_017,09_algorithms,metric_test,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-54,1842,41,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,1,"[[612.0,792.0]]",letter,128,4,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/09_algorithms_017/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_018,09_algorithms,metric_validation,20260715,heldout,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-153,1800,44,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,1,"[[612.0,792.0]]",letter,207,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/09_algorithms_018/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
09_algorithms_021,09_algorithms,metric_dev,20260715,prompt_dev,hf_extracted,stanford-crfm/image2struct-latex-v1,image2struct-algorithm-77,1913,41,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,1,"[[612.0,792.0]]",letter,175,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/provenance.json,source_id,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3_rescue,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_prompt_dev_failures/samples/09_algorithms_021/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_001,10_compact_papers,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-lat/9107001,3059,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,1,"[[612.0,792.0]]",letter,407,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_001/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_002,10_compact_papers,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-lat/9107002,3467,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,453,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_002/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_001,08_crossrefs_citations,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108001,1541,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/reference.pdf,1,"[[612.0,792.0]]",letter,149,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_001/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_004,10_compact_papers,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108003,2505,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_004/reference.pdf,1,"[[612.0,792.0]]",letter,300,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_004/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_004/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_005,10_compact_papers,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108004,3627,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_005/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,512,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_005/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/10_compact_papers_005/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_006,10_compact_papers,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108005,3878,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,535,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/10_compact_papers_006/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_011,10_compact_papers,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108010,2613,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,1,"[[612.0,792.0]]",letter,355,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v3,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v3_heldout_v2_failures/samples/10_compact_papers_011/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_012,10_compact_papers,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108011,2946,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,1,"[[612.0,792.0]]",letter,376,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/10_compact_papers_012/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
10_compact_papers_015,10_compact_papers,metric_test,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9108014,3308,26,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_015/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,441,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_015/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/10_compact_papers_015/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_001,01_prose_sections,metric_test,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9108015,1535,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,1,"[[612.0,792.0]]",letter,180,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/01_prose_sections_001/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_002,08_crossrefs_citations,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108016,1405,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,1,"[[612.0,792.0]]",letter,137,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_002/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_003,08_crossrefs_citations,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108017,1594,26,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,1,"[[612.0,792.0]]",letter,155,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/08_crossrefs_citations_003/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_001,07_figures_captions,metric_test,20260715,prompt_dev,hf_extracted,scholarweave/arxiv-latex,hep-th/9108018,796,21,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,1,"[[612.0,792.0]]",letter,46,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_001/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_002,01_prose_sections,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108019,1147,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,1,"[[612.0,792.0]]",letter,173,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v2,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/01_prose_sections_002/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
08_crossrefs_citations_004,08_crossrefs_citations,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108020,1269,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,1,"[[612.0,792.0]]",letter,107,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_004/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_003,01_prose_sections,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108021,1706,19,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/reference.pdf,1,"[[612.0,792.0]]",letter,211,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_003/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_004,01_prose_sections,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108022,3388,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_004/reference.pdf,2,"[[612.0,792.0],[612.0,792.0]]",letter,459,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_004/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_004/output.pdf,True,2,"[[612.0,792.0],[612.0,792.0]]",letter,True,True,True,False
08_crossrefs_citations_005,08_crossrefs_citations,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108025,1536,28,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/reference.pdf,1,"[[612.0,792.0]]",letter,156,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/08_crossrefs_citations_005/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_006,01_prose_sections,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108026,835,19,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_006/reference.pdf,1,"[[612.0,792.0]]",letter,63,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_006/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_006/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
01_prose_sections_007,01_prose_sections,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108027,3219,22,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_007/reference.pdf,1,"[[612.0,792.0]]",letter,322,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_007/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_007/output.pdf,True,2,"[[595.276,841.89],[595.276,841.89]]",a4,False,False,False,True
01_prose_sections_008,01_prose_sections,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9108028,2282,21,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_008/reference.pdf,1,"[[612.0,792.0]]",letter,336,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_008/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/01_prose_sections_008/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
