audit_case_id,audit_index,sample_id,category,model_hidden_truth,resolved_model_hidden_truth,selected_prompt_stage_hidden_truth,prompt_path_hidden_truth,system_prompt_sha256_hidden_truth,final_attempt_hidden_truth,candidate_compiled,top_residual_box_useful_after_unblind,axis_labels_plausible_after_unblind,canvas_confound,reviewer,unblind_notes
AI135,135,09_algorithms_011,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,codex_researcher_b,The box isolates the algorithm body where nesting and step hierarchy collapse into centered prose. Low layout and structure fidelity is objectively supported by that loss.
AI136,136,08_crossrefs_citations_008,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,true,true,codex_researcher_b,The cyan box spans the general text region and does not target the changed citations or duplicated cross-reference words. High content with weaker structure and typography is directionally plausible for the localized semantic-label substitutions.
AI137,137,10_compact_papers_005,10_compact_papers,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,true,true,true,codex_researcher_b,The residual highlights the orphaned second-page bibliography tail created by over-compression. The pagination and layout penalties correspond directly to the changed page break.
AI138,138,01_prose_sections_011,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,codex_researcher_b,"The enclosure follows the whole reference prose block rather than a specific problem. Content is correctly near perfect, but zero layout and low typography over-penalize a faithful document with modest compact reflow."
AI139,139,09_algorithms_004,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,codex_researcher_b,"The residual identifies the missing second reference page after the two-page algorithm was squeezed into one. Low pagination, layout, and structure fidelity matches the lost page and hierarchy."
AI140,140,06_tables_moderate_029,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,2,true,true,true,true,codex_researcher_b,"The box identifies a full structured table page whose candidate version is flattened into delimiter-separated text. Poor content, layout, typography, structure, and pagination scores are all visibly justified."
AI141,141,04_math_aligned_007,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,1,true,false,true,true,codex_researcher_b,"The enclosure is too broad to distinguish individual equation failures, though failure is page-wide. The very low content and formatting axes accurately reflect aligned mathematics becoming raw command text."
AI142,142,06_tables_moderate_008,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,false,codex_researcher_b,"Even without a canvas-sequence confound, the selected top box is on page 1 while the severe overlaps are at the bottoms of pages 2 and 3. The low layout, typography, and structure axes are visually supported by those collisions."
AI143,143,05_tables_simple_007,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,codex_researcher_b,The top residual is not on the lower-page rows and captions where the important collisions occur. The axes reasonably report retained content with major layout and structural degradation.
AI144,144,02_lists_formatting_024,02_lists_formatting,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,codex_researcher_b,"The cyan frame is a broad list-area residual rather than a defect locator. Both numbered lists and their order are intact, so zero layout and low typography are implausibly severe for modest compaction."
AI145,145,08_crossrefs_citations_001,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,true,codex_researcher_b,The box does not isolate the changed citation labels and mixed bibliography keys. The high content score with a weaker structural signal is consistent with localized identifier substitutions.
AI146,146,05_tables_simple_001,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,1,true,true,true,true,codex_researcher_b,The residual identifies the missing third reference page after three table pages collapse to two pages of raw values. The poor scores on every affected axis are visually warranted.
AI147,147,03_math_inline_display_009,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,codex_researcher_b,The box surrounds nearly all formulas and no discrete defect is present. Content 0.638 and layout 0.000 are inconsistent with five correctly rendered expressions and only mild reflow.
AI148,148,08_crossrefs_citations_015,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,true,true,codex_researcher_b,"The residual is page-wide and does not target the renumbered citations or duplicated cross-reference words. The content score remains high while structure and typography weaken, which is directionally credible."
AI149,149,06_tables_moderate_019,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,false,true,codex_researcher_b,"The cyan box selects the first table region whose scale, borders, and cell typography differ substantially, so it is useful. Content is visibly intact, making content 0.586 too low even though the layout and typography penalties are justified."
AI150,150,10_compact_papers_012,10_compact_papers,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,codex_researcher_b,"The box covers the full paper page instead of isolating where placeholder prose was replaced by formulas. The high content score understates a major visible reference mismatch, while the layout score is confounded by broad reflow."
AI151,151,06_tables_moderate_012,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,codex_researcher_b,The selected top residual lies on page 1 and misses the bottom-row and caption collisions on pages 2 and 3. The low layout and typography axes nevertheless agree with those repeated table failures.
AI152,152,05_tables_simple_023,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v0,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,2,true,true,true,true,codex_researcher_b,The residual identifies the missing third reference page after consolidation to two pages. Pagination and layout scores correctly reflect the removed page and substantial table rescaling.
AI153,153,06_tables_moderate_002,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,true,codex_researcher_b,"The top box is on page 1 rather than the overlapping lower table rows on pages 2 and 3, so it is not useful. The axis pattern correctly indicates major layout and structural damage with partial content retention."
AI154,154,04_math_aligned_001,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,true,true,codex_researcher_b,"The residual identifies the eliminated second reference page while the remaining page contains flattened formulas and a crude grid. Very low scores across content, layout, typography, structure, and pagination are justified."
AI155,155,06_tables_moderate_017,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,true,true,codex_researcher_b,"The box identifies the missing third table page after the candidate reduces three structured pages to two flattened text pages. The low axis scores match the combined structural, legibility, and pagination failures."
AI156,156,04_math_aligned_013,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,true,true,true,codex_researcher_b,"The residual identifies the missing second reference page after all material is forced onto one page. Low content, layout, typography, structure, and pagination scores are visually supported by the flattened formulas and page loss."
