comparison_id,sample_id,category,system_id,display_label,protocol_id,reference_pdf,candidate_pdf,reference_pdf_resolved,candidate_pdf_resolved,v2_status,v2_error,strict_word_f1,strict_document_edit_similarity,compatibility_word_f1,compatibility_document_edit_similarity,number_f1,reference_number_count,candidate_number_count,number_exact,operator_f1,reference_operator_count,candidate_operator_count,operator_exact,citation_f1,reference_citation_count,candidate_citation_count,citation_exact,matched_word_reference_coverage,token_center_displacement_q50,token_center_displacement_q90,token_bbox_iou_q10,block_transport_combined_similarity,block_transport_geometry_similarity,block_transport_content_similarity,block_transport_cost,text_ltsim_page_macro,text_ltsim_worst_page,reading_order_tau,reading_order_reference_coverage,style_coverage_hmean,font_size_log_error_q90,baseline_displacement_q90,unregistered_ink_f1,registered_ink_f1,unregistered_ssim,registered_ssim,unregistered_multiscale_ssim_diagnostic,registered_multiscale_ssim_diagnostic,reference_page_count,candidate_page_count,page_count_delta,page_break_f1,canvas_exact_size_rate,table_status,formula_status,figure_status,v2_evidence_json
10_compact_papers_005__typetex,10_compact_papers_005,10_compact_papers,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_005/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_005/typetex.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_005/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_005/typetex.pdf,scored,,0.8492849284928492,0.7590132827324478,0.8602860286028603,0.760910815939279,0.9473684210526316,40,36,False,0.9333333333333333,7,8,False,1.0,10,10,True,0.763671875,0.36127302535776723,0.437770789721303,0.0,0.6310932260091388,0.5679073310525093,0.7676804073605812,0.46030168407474514,0.7018276807961139,0.7018276807961139,0.0,0.5,0.8602860286028603,0.008298008086413849,0.41612671047798655,0.13669759779869683,0.13669759779869683,,,,,2,1,-1,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_005__typetex.json
10_compact_papers_006__pandoc,10_compact_papers_006,10_compact_papers,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_006/pandoc.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_006/pandoc.pdf,scored,,0.8389830508474576,0.7518184463194646,0.8495762711864406,0.7535641547861507,0.9285714285714286,15,13,False,0.8,2,3,False,1.0,0,0,True,0.7495327102803738,0.205361383872676,0.37490740400574163,0.0,0.6511127993239122,0.5468240910429287,0.9004168621135035,0.42907238093236433,0.6994302628499978,0.6994302628499978,0.5,0.5,0.8495762711864406,0.09905721575013436,0.3722336149302609,0.1302049937674582,0.1302049937674582,,,,,2,1,-1,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_006__pandoc.json
10_compact_papers_006__tylax,10_compact_papers_006,10_compact_papers,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_006/tylax.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_006/tylax.pdf,scored,,0.9680451127819548,0.986922406277245,0.9774436090225563,0.988666085440279,0.7142857142857142,15,13,False,0.8,2,3,False,1.0,0,0,True,0.9719626168224299,0.09542898181840503,0.6742298761748983,0.0,0.7306868527347359,0.6668830298564694,0.86581627157728,0.3137702930459789,0.7319970576517223,0.7267924571856968,0.9696969696969697,0.75,0.9774436090225563,0.09905721575013436,0.5231917648507631,0.22808553311974325,0.5245622648030969,,,,,2,2,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_006__tylax.json
10_compact_papers_006__typetex,10_compact_papers_006,10_compact_papers,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_006/typetex.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_006/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_006/typetex.pdf,scored,,0.8377518557794272,0.7506546406750073,0.8483563096500529,0.7524003491416933,0.888888888888889,15,12,False,0.8,2,3,False,1.0,0,0,True,0.7476635514018691,0.2056201286588386,0.3749339209951444,0.0,0.6508051879346647,0.5465903059142686,0.8999163810730731,0.42954493204231475,0.6994629015270994,0.6994629015270994,0.5,0.5,0.8483563096500529,0.09905721575013436,0.3722336149302609,0.13070809496206048,0.13070809496206048,,,,,2,1,-1,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_006__typetex.json
10_compact_papers_011__pandoc,10_compact_papers_011,10_compact_papers,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_011/pandoc.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_011/pandoc.pdf,scored,,0.819935691318328,0.7049571020019065,0.8360128617363345,0.7078169685414681,0.945945945945946,78,70,False,0.5,5,3,False,1.0,0,0,True,0.7323943661971831,0.3499950064132844,0.41106379206290183,0.0,0.5958698543739217,0.5092616032960491,0.7976787511723314,0.5177330009063534,0.6973584884650877,0.6973584884650877,0.8571428571428572,0.5333333333333333,0.8360128617363345,0.09905721575013436,0.36964693839886603,0.21475763453259897,0.21475763453259897,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_011__pandoc.json
10_compact_papers_011__tylax,10_compact_papers_011,10_compact_papers,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_011/tylax.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_011/tylax.pdf,scored,,0.9504950495049505,0.978147268408551,0.9646393210749646,0.9809976247030879,0.9548387096774195,78,77,False,0.9090909090909091,5,6,False,1.0,0,0,True,0.9605633802816902,0.14401690377582302,0.302977740486415,0.0,0.6890842936360382,0.5807837728554953,0.946629071690403,0.3723916734544977,0.7153475116825063,0.7153475116825063,0.9393939393939394,0.8,0.9646393210749646,0.09905721575013436,0.14364686801576398,0.22597412388068416,0.4757802498103788,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_011__tylax.json
10_compact_papers_011__typetex,10_compact_papers_011,10_compact_papers,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_011/typetex.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_011/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_011/typetex.pdf,scored,,0.818035426731079,0.7030505243088656,0.8341384863123994,0.705910390848427,0.9387755102040816,78,69,False,0.5,5,3,False,1.0,0,0,True,0.7295774647887324,0.3499860694371781,0.4114248474486501,0.0,0.5954896479229352,0.5092029666939968,0.7963956862156738,0.518371274178462,0.697313024075696,0.697313024075696,0.8571428571428572,0.5333333333333333,0.8341384863123994,0.09905721575013436,0.36964693839886603,0.21489437616509796,0.21489437616509796,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_011__typetex.json
10_compact_papers_012__pandoc,10_compact_papers_012,10_compact_papers,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_012/pandoc.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_012/pandoc.pdf,scored,,0.8400597907324366,0.7568901686548746,0.8550074738415545,0.7593582887700535,0.9411764705882353,9,8,False,0.923076923076923,6,7,False,1.0,0,0,True,0.7606382978723404,0.3182654065641287,0.34463244628814027,0.0,0.6217727393998043,0.5335209592698864,0.8262184537077096,0.4751806237469739,0.6986010241754294,0.6986010241754294,0.8571428571428572,0.5714285714285714,0.8550074738415545,0.09905721575013436,0.3232069263198458,0.23138104838497908,0.23138104838497908,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_012__pandoc.json
10_compact_papers_012__tylax,10_compact_papers_012,10_compact_papers,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_012/tylax.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_012/tylax.pdf,scored,,0.9572192513368984,0.9819524200164069,0.9705882352941176,0.9844134536505332,0.5882352941176471,9,8,False,0.923076923076923,6,7,False,1.0,0,0,True,0.9654255319148937,0.05207352757709687,0.1383593690556918,0.0,0.8181026476468497,0.7555193402086575,0.948407027649316,0.20076746413127144,0.7399432577452908,0.7399432577452908,0.8205128205128205,0.9285714285714286,0.9705882352941176,0.09905721575013436,0.06338477937289488,0.43264663302500483,0.43264663302500483,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_012__tylax.json
10_compact_papers_012__typetex,10_compact_papers_012,10_compact_papers,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_012/typetex.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_012/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_012/typetex.pdf,scored,,0.8383233532934131,0.7552447552447552,0.8532934131736526,0.7577128753599341,0.8750000000000001,9,7,False,0.923076923076923,6,7,False,1.0,0,0,True,0.7579787234042553,0.31826433070076404,0.3443875587084498,0.0,0.6215268445684615,0.5335796729026356,0.8251165883797399,0.47557617577276,0.698641168440892,0.698641168440892,0.8571428571428572,0.5714285714285714,0.8532934131736526,0.09905721575013436,0.3232069263198458,0.23145456737068357,0.23145456737068357,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_012__typetex.json
10_compact_papers_015__tylax,10_compact_papers_015,10_compact_papers,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_015/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_015/tylax.pdf,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_015/reference.pdf,results/latex_benchmark_v0/10_compact_papers/10_compact_papers_015/tylax.pdf,scored,,0.9357798165137614,0.9723880597014926,0.9472477064220183,0.9746268656716418,0.8,21,19,False,0.962962962962963,13,14,False,1.0,0,0,True,0.9365079365079365,0.05545270216983243,0.7553110913684432,0.0,0.7575621089165214,0.7034016875559718,0.8694523817638208,0.27764975299076544,0.7324337603364216,0.7324337603364216,0.8461538461538461,0.8125,0.9472477064220183,0.09905721575013436,0.6402358431410156,0.13988095222650662,0.26936175722852423,,,,,2,1,-1,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/10_compact_papers_015__tylax.json
01_prose_sections_001__pandoc,01_prose_sections_001,01_prose_sections,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_001/pandoc.pdf,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_001/pandoc.pdf,scored,,0.7814569536423842,0.6781305114638447,0.7814569536423842,0.6781305114638447,0.9743589743589743,20,19,False,1.0,1,1,True,1.0,0,0,True,0.6555555555555556,0.3101427544513493,0.33119424159057587,0.0,0.574571164546609,0.4942048943152708,0.7600974644192185,0.5541313172210545,0.7045916052772734,0.7045916052772734,1.0,0.2727272727272727,0.7814569536423842,0.09905721575013436,0.3300055977252714,0.10238473350570262,0.10238473350570262,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/01_prose_sections_001__pandoc.json
01_prose_sections_001__tylax,01_prose_sections_001,01_prose_sections,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_001/tylax.pdf,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_001/tylax.pdf,scored,,0.9497206703910613,0.9797178130511464,0.9497206703910613,0.9814814814814815,0.8205128205128205,20,19,False,1.0,1,1,True,1.0,0,0,True,0.9444444444444444,0.09590868962459535,0.12550607013816137,0.0,0.630129771012795,0.5332831366213093,0.8590553179981616,0.4618294950741119,0.7374172588650764,0.7374172588650764,0.7142857142857143,0.7272727272727273,0.9497206703910613,0.09905721575013436,0.1204780336235659,0.23429298221979616,0.3382296240943824,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/01_prose_sections_001__tylax.json
01_prose_sections_001__typetex,01_prose_sections_001,01_prose_sections,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_001/typetex.pdf,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_001/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_001/typetex.pdf,scored,,0.7814569536423842,0.6781305114638447,0.7814569536423842,0.6781305114638447,0.9743589743589743,20,19,False,1.0,1,1,True,1.0,0,0,True,0.6555555555555556,0.3101427544513493,0.33119424159057587,0.0,0.574571164546609,0.4942048943152708,0.7600974644192185,0.5541313172210545,0.7045916052772734,0.7045916052772734,1.0,0.2727272727272727,0.7814569536423842,0.09905721575013436,0.3300055977252714,0.10238473350570262,0.10238473350570262,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/01_prose_sections_001__typetex.json
08_crossrefs_citations_002__pandoc,08_crossrefs_citations_002,08_crossrefs_citations,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_002/pandoc.pdf,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_002/pandoc.pdf,scored,,0.5339805825242718,0.49204545454545456,0.5631067961165048,0.4954545454545455,0.5161290322580644,22,9,False,0.923076923076923,7,6,False,0.0,6,0,False,0.4233576642335766,0.3650750484733817,0.5312403250026877,0.0,0.47172349992669116,0.468573473425189,0.47762983913167156,0.7513622702875717,0.6728015502078263,0.6728015502078263,1.0,0.23076923076923078,0.5631067961165048,0.0708823866180146,0.36376648182692883,0.048096335084649576,0.048096335084649576,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/08_crossrefs_citations_002__pandoc.json
08_crossrefs_citations_002__typetex,08_crossrefs_citations_002,08_crossrefs_citations,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_002/typetex.pdf,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_002/typetex.pdf,scored,,0.526829268292683,0.48750000000000004,0.5560975609756097,0.49090909090909096,0.4666666666666667,22,8,False,0.923076923076923,7,6,False,0.0,6,0,False,0.41605839416058393,0.37441820669499737,0.5485911071105084,0.0,0.47109022808406414,0.4686341576441225,0.47568570322053116,0.752705636254884,0.6727949181806337,0.6727949181806337,1.0,0.23076923076923078,0.5560975609756097,0.0708823866180146,0.36376648182692883,0.04781614339461009,0.04781614339461009,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/08_crossrefs_citations_002__typetex.json
08_crossrefs_citations_003__pandoc,08_crossrefs_citations_003,08_crossrefs_citations,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_003/pandoc.pdf,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_003/pandoc.pdf,scored,,0.29896907216494845,0.2102665350444225,0.32989690721649484,0.21322803553800596,0.5454545454545455,13,9,False,0.6666666666666666,6,3,False,0.0,3,1,False,0.2064516129032258,0.3899281614528809,0.5057388640505539,0.0,0.46842711819799415,0.4622728456619015,0.4800746792783874,0.7583747535501734,0.6508509383395695,0.6508509383395695,1.0,0.3,0.32989690721649484,0.08327107371093964,0.4082346213620395,0.06754985748128649,0.06754985748128649,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/08_crossrefs_citations_003__pandoc.json
08_crossrefs_citations_003__typetex,08_crossrefs_citations_003,08_crossrefs_citations,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_003/typetex.pdf,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_003/typetex.pdf,scored,,0.27979274611398963,0.209279368213228,0.31088082901554404,0.21224086870681147,0.4761904761904762,13,8,False,0.6666666666666666,6,3,False,0.0,3,1,False,0.1935483870967742,0.37667243608338286,0.5722563538517053,0.0,0.46787093931733253,0.461928046502825,0.47911133261680877,0.7595627917856794,0.6508264304945686,0.6508264304945686,1.0,0.3,0.31088082901554404,0.08484968791485914,0.4082346213620395,0.06713289773539159,0.06713289773539159,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/08_crossrefs_citations_003__typetex.json
07_figures_captions_001__pandoc,07_figures_captions_001,07_figures_captions,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_001/pandoc.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_001/pandoc.pdf,scored,,0.6933333333333332,0.5679758308157099,0.6933333333333332,0.5679758308157099,0.8,6,4,False,1.0,0,0,True,1.0,0,0,True,0.5652173913043478,0.3569588812019183,0.36172786801809875,0.0,0.5302060489663322,0.45727564594535564,0.6979060239653518,0.6344895763534913,0.657403164599706,0.657403164599706,1.0,0.5,0.6933333333333332,0.039590197352214224,0.3557007949726641,0.06317461037449018,0.06317461037449018,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_001__pandoc.json
07_figures_captions_001__tylax,07_figures_captions_001,07_figures_captions,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_001/tylax.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_001/tylax.pdf,scored,,0.8817204301075269,0.9032258064516129,0.8817204301075269,0.9237536656891495,0.7272727272727272,6,5,False,1.0,0,0,True,1.0,0,0,True,0.8913043478260869,0.20856168446560772,0.2780447972582604,0.0,0.5545157758429785,0.467000162084949,0.7628707433257695,0.5896600220229743,0.6988244698610523,0.6988244698610523,1.0,0.8333333333333334,0.8817204301075269,0.2452380808700325,0.21104101373622575,0.0821217134024053,0.0821217134024053,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_001__tylax.json
07_figures_captions_001__typetex,07_figures_captions_001,07_figures_captions,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_001/typetex.pdf,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_001/reference.pdf,results/latex_benchmark_v0/07_figures_captions/07_figures_captions_001/typetex.pdf,scored,,0.6933333333333332,0.5679758308157099,0.6933333333333332,0.5679758308157099,0.8,6,4,False,1.0,0,0,True,1.0,0,0,True,0.5652173913043478,0.3569588812019183,0.36172786801809875,0.0,0.5302060489663322,0.45727564594535564,0.6979060239653518,0.6344895763534913,0.657403164599706,0.657403164599706,1.0,0.5,0.6933333333333332,0.039590197352214224,0.3557007949726641,0.06317461037449018,0.06317461037449018,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/07_figures_captions_001__typetex.json
01_prose_sections_002__tylax,01_prose_sections_002,01_prose_sections,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_002/tylax.pdf,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_002/tylax.pdf,scored,,0.8695652173913043,0.9399744572158365,0.8695652173913043,0.9399744572158365,0.918918918918919,56,55,False,0.9855072463768115,34,35,False,1.0,0,0,True,0.8670520231213873,0.11556467564557663,0.23421300571163398,0.0,0.5871343921289595,0.49326471718253934,0.811417271890481,0.5325015379497094,0.7244141956052881,0.7244141956052881,1.0,0.6363636363636364,0.8695652173913043,0.09905721575013436,0.14670544067987018,0.1487441737993603,0.3466525253059696,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/01_prose_sections_002__tylax.json
08_crossrefs_citations_004__pandoc,08_crossrefs_citations_004,08_crossrefs_citations,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_004/pandoc.pdf,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_004/pandoc.pdf,scored,,0.625,0.5942622950819672,0.659090909090909,0.5983606557377049,0.6666666666666667,15,9,False,1.0,6,6,True,0.0,6,0,False,0.5420560747663551,0.3065145880368053,0.5618812641455613,0.0,0.4673230004597237,0.45546476960061694,0.49017060778670823,0.7607346105860453,0.6744933695382368,0.6744933695382368,1.0,0.23076923076923078,0.659090909090909,0.027073321645894342,0.33357704473136385,0.0500163762575703,0.0500163762575703,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/08_crossrefs_citations_004__pandoc.json
08_crossrefs_citations_004__typetex,08_crossrefs_citations_004,08_crossrefs_citations,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_004/typetex.pdf,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/latex_benchmark_v0/08_crossrefs_citations/08_crossrefs_citations_004/typetex.pdf,scored,,0.6136363636363636,0.5860655737704918,0.6477272727272728,0.5901639344262295,0.608695652173913,15,8,False,1.0,6,6,True,0.0,6,0,False,0.5327102803738317,0.3063460490444929,0.5265042171585806,0.0,0.46687138151298935,0.4552867747076916,0.48917336400928674,0.7617014735658091,0.6744949441780145,0.6744949441780145,1.0,0.23076923076923078,0.6477272727272728,0.033331759499054064,0.33357704473136385,0.04968959793637926,0.04968959793637926,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/08_crossrefs_citations_004__typetex.json
01_prose_sections_003__pandoc,01_prose_sections_003,01_prose_sections,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_003/pandoc.pdf,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_003/pandoc.pdf,scored,,0.6851851851851852,0.5326007326007326,0.6851851851851852,0.5326007326007326,0.8571428571428571,4,3,False,1.0,1,1,True,1.0,0,0,True,0.5260663507109005,0.19167670530946418,0.5349253155336819,0.0,0.6319380888080363,0.5279963555524029,0.8822926486164596,0.458963850380525,0.7025683119505339,0.7025683119505339,-1.0,0.2222222222222222,0.6851851851851852,0.09905721575013436,0.34232051781975503,0.09611144209988841,0.09611144209988841,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/01_prose_sections_003__pandoc.json
01_prose_sections_003__tylax,01_prose_sections_003,01_prose_sections,tylax,Tylax,deterministic_engine,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_003/tylax.pdf,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_003/reference.pdf,results/latex_benchmark_v0/01_prose_sections/01_prose_sections_003/tylax.pdf,scored,,0.98812351543943,0.9941563184806428,0.98812351543943,0.9941563184806428,0.28571428571428575,4,3,False,1.0,1,1,True,1.0,0,0,True,0.985781990521327,0.0807968140194075,0.0952492632526615,0.0,0.7333490834228246,0.6404486233954805,0.9431046539484556,0.31013345113971474,0.7289908191927926,0.7289908191927926,1.0,0.6666666666666666,0.98812351543943,0.09905721575013436,0.09285957521205845,0.20705405452307638,0.6586927532782174,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/01_prose_sections_003__tylax.json
