case_id,candidate_panel_hidden_truth,sample_id,category,variant,severity,expected_axis,source_pdf,candidate_pdf,target_page,known_target_bbox,expected_page,expected_bbox,predicted_page,predicted_bbox,unblinded_sheet,unblinded_image,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes,reference_pdf_resolved,candidate_pdf_resolved,v2_status,v2_error,word_f1,document_edit_similarity,strict_word_f1,strict_document_edit_similarity,compatibility_word_f1,compatibility_document_edit_similarity,reference_number_count,candidate_number_count,reference_operator_count,candidate_operator_count,reference_citation_count,candidate_citation_count,number_f1,number_exact,operator_f1,operator_exact,citation_f1,citation_exact,matched_word_reference_coverage,token_center_displacement_q50,token_center_displacement_q90,token_bbox_iou_q10,block_transport_combined_similarity,block_transport_geometry_similarity,block_transport_content_similarity,block_transport_cost,text_ltsim_page_macro,text_ltsim_worst_page,reading_order_tau,reading_order_reference_coverage,style_coverage_hmean,font_size_log_error_q90,baseline_displacement_q90,unregistered_ink_f1,registered_ink_f1,unregistered_ssim,registered_ssim,unregistered_multiscale_ssim_diagnostic,registered_multiscale_ssim_diagnostic,reference_page_count,candidate_page_count,page_count_delta,page_break_f1,canvas_exact_size_rate,table_status,formula_status,figure_status,v2_evidence_json
BEA40F0F71A3,B,09_algorithms_016,09_algorithms,algorithm_rule_occlusion,2,appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_016/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_016__algorithm_rule_occlusion__s2.pdf,0,"[0.117647, 0.29063, 0.882121, 0.293156]",0,"[0.117647, 0.29063, 0.882121, 0.293156]",0,"[0.11666666666666667, 0.28939393939393937, 0.8833333333333333, 0.29393939393939394]",136,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_136_09_algorithms_016.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_016/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_016__algorithm_rule_occlusion__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,44,44,18,18,1,1,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,0.9999999992221933,0.9999999988033743,1.0,7.778067205295435e-10,0.9999999987625028,0.9999999987625028,1.0,1.0,1.0,0.0,0.0,0.9569627151485793,0.9569627151485793,0.9931369511332779,0.9931369511332779,0.9893713721473032,0.9893713721473032,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/BEA40F0F71A3.json
369608E222DC,B,09_algorithms_017,09_algorithms,text_deletion,2,content,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_017__text_deletion__s2.pdf,0,"[0.622621, 0.276452, 0.789466, 0.290226]",0,"[0.622621, 0.276452, 0.789466, 0.290226]",0,"[0.6225490196078431, 0.2772727272727273, 0.7892156862745098, 0.2878787878787879]",137,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_137_09_algorithms_017.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_017__text_deletion__s2.pdf,scored,,0.9921259842519685,0.9747474747474747,0.9921259842519685,0.9747474747474747,0.9921259842519685,0.9747474747474747,23,23,13,13,0,0,1.0,True,1.0,True,1.0,True,0.984375,0.0,0.0,1.0,0.9742761016121777,0.9821662924520698,0.9597906695944486,0.026060543629078416,0.9999999963762095,0.9999999963762095,1.0,1.0,0.9921259842519685,0.0,0.0,0.9883195637133205,0.9883195637133205,0.9975253823987229,0.9975253823987229,0.9978123970547667,0.9978123970547667,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/369608E222DC.json
A99AF398E82A,B,09_algorithms_017,09_algorithms,block_right,2,layout,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_017__block_right__s2.pdf,0,"[0.117647, 0.276452, 0.898461, 0.307334]",0,"[0.117647, 0.276452, 0.898461, 0.307334]",0,"[0.11764705882352941, 0.2772727272727273, 0.8990196078431373, 0.30757575757575756]",137,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_137_09_algorithms_017.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_017__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,23,23,13,13,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.016339869281045694,0.590143654233454,0.9970557027709167,0.995473904246379,1.0,0.002948640198927476,0.9994188715675597,0.9994188715675597,1.0,1.0,1.0,0.0,0.0,0.9805790887206599,0.9805790887206599,0.9816470855158058,0.9816470855158058,0.9922226361400444,0.9922226361400444,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/A99AF398E82A.json
3085C778FB52,B,09_algorithms_017,09_algorithms,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_017__local_occlusion__s2.pdf,0,"[0.438726, 0.289422, 0.561042, 0.294364]",0,"[0.438726, 0.289422, 0.561042, 0.294364]",0,"[0.4372549019607843, 0.28863636363636364, 0.5627450980392157, 0.29545454545454547]",137,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_137_09_algorithms_017.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_017__local_occlusion__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,23,23,13,13,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9866724583884533,0.9866724583884533,0.9986435371458892,0.9986435371458892,0.9976221613295296,0.9976221613295296,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/3085C778FB52.json
1888CC0AEDE5,B,09_algorithms_017,09_algorithms,algorithm_rule_occlusion,2,appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_017__algorithm_rule_occlusion__s2.pdf,0,"[0.117647, 0.29063, 0.882121, 0.293156]",0,"[0.117647, 0.29063, 0.882121, 0.293156]",0,"[0.11666666666666667, 0.28939393939393937, 0.8833333333333333, 0.29393939393939394]",137,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_137_09_algorithms_017.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_017/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_017__algorithm_rule_occlusion__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,23,23,13,13,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9464786611193734,0.9464786611193734,0.9931369511332779,0.9931369511332779,0.9893724862512339,0.9893724862512339,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/1888CC0AEDE5.json
40906FA6AC63,B,09_algorithms_018,09_algorithms,text_deletion,2,content,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_018__text_deletion__s2.pdf,0,"[0.353767, 0.342137, 0.491682, 0.355911]",0,"[0.353767, 0.342137, 0.491682, 0.355911]",0,"[0.353921568627451, 0.3431818181818182, 0.49117647058823527, 0.3560606060606061]",138,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_138_09_algorithms_018.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_018__text_deletion__s2.pdf,scored,,0.9951456310679612,0.9825046040515654,0.9951456310679612,0.9825046040515654,0.9951456310679612,0.9825046040515654,31,31,14,14,0,0,1.0,True,1.0,True,1.0,True,0.9903381642512077,0.0,0.0,1.0,0.9739273340545501,0.9750684243281537,0.9718117080642087,0.02641858381622554,0.9967589535931229,0.9967589535931229,1.0,1.0,0.9951456310679612,0.0,0.0,0.9915352189284743,0.9915352189284743,0.998180178131389,0.998180178131389,0.9985184085426564,0.9985184085426564,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/40906FA6AC63.json
27298FF19F65,A,09_algorithms_018,09_algorithms,block_right,2,layout,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_018__block_right__s2.pdf,0,"[0.117647, 0.276452, 0.898461, 0.307334]",0,"[0.117647, 0.276452, 0.898461, 0.307334]",0,"[0.11764705882352941, 0.2772727272727273, 0.8990196078431373, 0.30757575757575756]",138,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_138_09_algorithms_018.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_018__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,31,31,14,14,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.016339869281045694,0.6875454663290315,0.9978585841665042,0.9967074141150872,1.0,0.002143711942917432,0.9995018666482732,0.9995018666482732,1.0,1.0,1.0,0.0,0.0,0.9837275561208318,0.9837275561208318,0.9816470855158058,0.9816470855158058,0.9922220990444406,0.9922220990444406,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/27298FF19F65.json
35138A3530FB,B,09_algorithms_018,09_algorithms,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_018__local_occlusion__s2.pdf,0,"[0.438726, 0.289422, 0.561042, 0.294364]",0,"[0.438726, 0.289422, 0.561042, 0.294364]",0,"[0.4372549019607843, 0.28863636363636364, 0.5627450980392157, 0.29545454545454547]",138,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_138_09_algorithms_018.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_018__local_occlusion__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,31,31,14,14,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,0.9999999992711246,0.9999999988786532,1.0,7.288754114492678e-10,0.9999999974126501,0.9999999974126501,1.0,1.0,1.0,0.0,0.0,0.9887987255438841,0.9887987255438841,0.9986435371458892,0.9986435371458892,0.9976198114732446,0.9976198114732446,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/35138A3530FB.json
9BC25D180AD2,A,09_algorithms_018,09_algorithms,algorithm_rule_occlusion,2,appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_018__algorithm_rule_occlusion__s2.pdf,0,"[0.117647, 0.29063, 0.882121, 0.293156]",0,"[0.117647, 0.29063, 0.882121, 0.293156]",0,"[0.11666666666666667, 0.28939393939393937, 0.8833333333333333, 0.29393939393939394]",138,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_138_09_algorithms_018.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_018/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_018__algorithm_rule_occlusion__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,31,31,14,14,0,0,1.0,True,1.0,True,1.0,True,1.0,0.0,0.0,1.0,0.9999999992711246,0.9999999988786532,1.0,7.288754114492678e-10,0.9999999974126501,0.9999999974126501,1.0,1.0,1.0,0.0,0.0,0.9546809494205601,0.9546809494205601,0.9931369511332779,0.9931369511332779,0.989370917259318,0.989370917259318,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/9BC25D180AD2.json
40522E0F5933,B,09_algorithms_021,09_algorithms,text_deletion,2,content,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_021__text_deletion__s2.pdf,0,"[0.27612, 0.530261, 0.426602, 0.544035]",0,"[0.27612, 0.530261, 0.426602, 0.544035]",0,"[0.27647058823529413, 0.531060606060606, 0.4264705882352941, 0.543939393939394]",139,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_139_09_algorithms_021.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_021__text_deletion__s2.pdf,scored,,0.9884393063583815,0.9818676337262012,0.9884393063583815,0.9818346957311535,0.9884393063583815,0.9818676337262012,19,19,11,11,0,0,1.0,True,1.0,True,1.0,True,0.9771428571428571,0.0,0.0,1.0,0.9867477002869394,0.9939725676708423,0.9734691261571523,0.013340895035319928,0.9999999962362438,0.9999999962362438,1.0,1.0,0.9884393063583815,0.0,0.0,0.9921322638528903,0.9921322638528903,0.9977818085856685,0.9977818085856685,0.9984659423551546,0.9984659423551546,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/40522E0F5933.json
6E058B14C7C5,A,09_algorithms_021,09_algorithms,block_right,2,layout,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_021__block_right__s2.pdf,0,"[0.117647, 0.324356, 0.898586, 0.545274]",0,"[0.117647, 0.324356, 0.898586, 0.545274]",0,"[0.11764705882352941, 0.325, 0.8990196078431373, 0.543939393939394]",139,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_139_09_algorithms_021.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_021__block_right__s2.pdf,scored,,1.0,1.0,1.0,1.0,1.0,1.0,19,19,11,11,0,0,1.0,True,1.0,True,1.0,True,1.0,6.233165456004386e-09,0.016339869281045777,0.12039621180742457,0.9938732072558336,0.9905897278112015,1.0,0.006145638554511142,0.9991955753138553,0.9991955753138553,1.0,1.0,1.0,0.0,0.0,0.9430272767598594,0.9430272767598594,0.9454080076773924,0.9454080076773924,0.9754471716900426,0.9754471716900426,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/6E058B14C7C5.json
31B382FD4805,B,09_algorithms_021,09_algorithms,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_021__local_occlusion__s2.pdf,0,"[0.438779, 0.417142, 0.561115, 0.452489]",0,"[0.438779, 0.417142, 0.561115, 0.452489]",0,"[0.4372549019607843, 0.4113636363636364, 0.5627450980392157, 0.4537878787878788]",139,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_139_09_algorithms_021.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/09_algorithms_021__local_occlusion__s2.pdf,scored,,0.9885057471264367,0.986400725294651,0.9885057471264367,0.9863760217983651,0.9885057471264367,0.986400725294651,19,19,11,11,0,0,1.0,True,1.0,True,1.0,True,0.9828571428571429,0.0,0.0,1.0,0.9900412586774809,0.9954969858388518,0.9799883951765554,0.01000866129009924,0.9999999962362438,0.9999999962362438,1.0,1.0,0.9885057471264367,0.0,0.0,0.9522155408623107,0.9522155408623107,0.9939565364653374,0.9939565364653374,0.9945947356118389,0.9945947356118389,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/31B382FD4805.json
169B163665B7,B,09_algorithms_021,09_algorithms,algorithm_rule_occlusion,2,appearance,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_021__algorithm_rule_occlusion__s2.pdf,0,"[0.117647, 0.432054, 0.882246, 0.437577]",0,"[0.117647, 0.432054, 0.882246, 0.437577]",0,"[0.11666666666666667, 0.4287878787878788, 0.8833333333333333, 0.44166666666666665]",139,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_139_09_algorithms_021.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/09_algorithms/09_algorithms_021/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/09_algorithms/audit/09_algorithms_021__algorithm_rule_occlusion__s2.pdf,scored,,0.9913544668587896,0.9818676337262012,0.9913544668587896,0.9818346957311535,0.9913544668587896,0.9818676337262012,19,19,11,11,0,0,1.0,True,1.0,True,1.0,True,0.9828571428571429,0.0,0.0,1.0,0.8433913584048058,0.8653504742104958,0.8040777910304799,0.17032418386302117,0.9641755875375858,0.9641755875375858,1.0,1.0,0.9913544668587896,0.0,0.0,0.9426592991762045,0.9426592991762045,0.9884076011417027,0.9884076011417027,0.9856245667932101,0.9856245667932101,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/169B163665B7.json
C51D953769C7,B,10_compact_papers_001,10_compact_papers,text_deletion,2,content,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_001__text_deletion__s2.pdf,0,"[0.459109, 0.611948, 0.742567, 0.625722]",0,"[0.459109, 0.611948, 0.742567, 0.625722]",0,"[0.4598039215686274, 0.6128787878787879, 0.7421568627450981, 0.6257575757575757]",140,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_140_10_compact_papers_001.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_001__text_deletion__s2.pdf,scored,,0.9938195302843016,0.9824771007566706,0.9938195302843016,0.9824771007566706,0.9938195302843016,0.9824771007566706,15,15,3,3,0,0,1.0,True,1.0,True,1.0,True,0.9877149877149877,0.0,0.0,1.0,0.9850592213185018,0.990347008761374,0.975313834839467,0.015053516451381609,0.9642222111738141,0.9642222111738141,1.0,1.0,0.9938195302843016,0.0,0.0,0.9924393744359121,0.9924393744359121,0.9959788107343154,0.9959788107343154,0.997688839629423,0.997688839629423,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/C51D953769C7.json
D0981C131C85,B,10_compact_papers_001,10_compact_papers,block_right,2,layout,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_001__block_right__s2.pdf,0,"[0.117647, 0.560625, 0.898515, 0.677044]",0,"[0.117647, 0.560625, 0.898515, 0.677044]",0,"[0.11764705882352941, 0.5613636363636364, 0.8990196078431373, 0.675]",140,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_140_10_compact_papers_001.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_001__block_right__s2.pdf,scored,,1.0,0.9968140183193946,1.0,0.9968140183193946,1.0,0.9968140183193946,15,15,3,3,0,0,1.0,True,1.0,True,1.0,True,1.0,7.706459115297548e-08,0.01633986928104575,0.32929801995128594,0.9943557411873555,0.9927008783760954,0.9974363803413762,0.005660247833916755,0.9635491539423706,0.9635491539423706,1.0,1.0,1.0,0.0,7.706459126399778e-08,0.9666078450978347,0.9666078450978347,0.9280382958021375,0.9280382958021375,0.9695222372901886,0.9695222372901886,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/D0981C131C85.json
29D2B4A5D294,B,10_compact_papers_001,10_compact_papers,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_001__local_occlusion__s2.pdf,0,"[0.438749, 0.609521, 0.561073, 0.628148]",0,"[0.438749, 0.609521, 0.561073, 0.628148]",0,"[0.4372549019607843, 0.6083333333333333, 0.5627450980392157, 0.6287878787878788]",140,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_140_10_compact_papers_001.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_001__local_occlusion__s2.pdf,scored,,0.9963099630996309,0.9908403026682596,0.9963099630996309,0.9908403026682596,0.9963099630996309,0.9908403026682596,15,15,3,3,0,0,1.0,True,1.0,True,1.0,True,0.995085995085995,0.0,0.0,1.0,0.9924450132601853,0.994781414356957,0.9881205313073521,0.007583670212293558,0.9642222111738141,0.9642222111738141,1.0,1.0,0.9963099630996309,0.0,0.0,0.9921526766008395,0.9921526766008395,0.9967404680376053,0.9967404680376053,0.9966368589165723,0.9966368589165723,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/29D2B4A5D294.json
5B5F234663A6,B,10_compact_papers_001,10_compact_papers,compact_block_displacement,2,layout,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/10_compact_papers/audit/10_compact_papers_001__compact_block_displacement__s2.pdf,0,"[0.117647, 0.560625, 0.898515, 0.677044]",0,"[0.117647, 0.560625, 0.898515, 0.677044]",0,"[0.11764705882352941, 0.5613636363636364, 0.8990196078431373, 0.675]",140,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_140_10_compact_papers_001.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_001/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/10_compact_papers/audit/10_compact_papers_001__compact_block_displacement__s2.pdf,scored,,1.0,0.9968140183193946,1.0,0.9968140183193946,1.0,0.9968140183193946,15,15,3,3,0,0,1.0,True,1.0,True,1.0,True,1.0,7.706459115297548e-08,0.01633986928104575,0.32929801995128594,0.9943557411873555,0.9927008783760954,0.9974363803413762,0.005660247833916755,0.9635491539423706,0.9635491539423706,1.0,1.0,1.0,0.0,7.706459126399778e-08,0.9666078450978347,0.9666078450978347,0.9280382958021375,0.9280382958021375,0.9695222372901886,0.9695222372901886,1,1,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/5B5F234663A6.json
74ABBB0FA259,A,10_compact_papers_002,10_compact_papers,text_deletion,2,content,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_002__text_deletion__s2.pdf,0,"[0.459769, 0.531759, 0.882122, 0.545533]",0,"[0.459769, 0.531759, 0.882122, 0.545533]",0,"[0.4598039215686274, 0.5318181818181819, 0.8823529411764706, 0.5462121212121213]",141,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_141_10_compact_papers_002.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_002__text_deletion__s2.pdf,scored,,0.9922135706340378,0.9772058823529411,0.9922135706340378,0.9772058823529411,0.9922135706340378,0.9772058823529411,80,80,5,5,1,1,1.0,True,1.0,True,1.0,True,0.9845474613686535,0.0,0.0,1.0,0.9830437160817824,0.9890038593584132,0.9720700078235377,0.017101687716213503,0.9807494791989951,0.9614989583979903,1.0,1.0,0.9922135706340378,0.0,0.0,0.9943839708675879,0.9943839708675879,0.9971065488833957,0.9971065488833957,0.9982892573867244,0.9982892573867244,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/74ABBB0FA259.json
320FFEF29464,A,10_compact_papers_002,10_compact_papers,block_right,2,layout,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_002__block_right__s2.pdf,0,"[0.117647, 0.463329, 0.898479, 0.613963]",0,"[0.117647, 0.463329, 0.898479, 0.613963]",0,"[0.11764705882352941, 0.4643939393939394, 0.8990196078431373, 0.6143939393939394]",141,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_141_10_compact_papers_002.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_002__block_right__s2.pdf,scored,,1.0,0.9970588235294118,1.0,0.9970588235294118,1.0,0.9970588235294118,80,80,5,5,1,1,1.0,True,1.0,True,1.0,True,1.0,7.706459126399778e-08,0.016339869281045805,0.2559132909914487,0.9935281062539649,0.9913242807359043,0.9976339316104129,0.0064929272505498195,0.9803895229519872,0.9607790459039743,1.0,1.0,1.0,0.0,1.5412918241697326e-07,0.9778495761394961,0.9778495761394961,0.9560045926662056,0.9560045926662056,0.9816159845107955,0.9816159845107955,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/320FFEF29464.json
34FAE1DFC0DD,A,10_compact_papers_002,10_compact_papers,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_002__local_occlusion__s2.pdf,0,"[0.438734, 0.526596, 0.561053, 0.550697]",0,"[0.438734, 0.526596, 0.561053, 0.550697]",0,"[0.4362745098039216, 0.5166666666666667, 0.5627450980392157, 0.5515151515151515]",141,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_141_10_compact_papers_002.jpg,,,,,,LLM_research_audit,,data/latex_benchmark_v0/corpus/10_compact_papers/10_compact_papers_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/10_compact_papers_002__local_occlusion__s2.pdf,scored,,0.9889135254988913,0.9856617647058824,0.9889135254988913,0.9856617647058824,0.9889135254988913,0.9856617647058824,80,80,5,5,1,1,1.0,True,1.0,True,1.0,True,0.9845474613686535,0.0,0.0,1.0,0.9893739245501258,0.992931249548363,0.9828012415603429,0.010682935346692369,0.9807494791989951,0.9614989583979903,1.0,1.0,0.9889135254988913,0.0,0.0,0.9935669706428956,0.9935669706428956,0.9974860900383629,0.9974860900383629,0.9979357130069821,0.9979357130069821,2,2,0,1.0,1.0,abstain,abstain,abstain,results/metric_research_v2/controlled_retained_628/evidence/34FAE1DFC0DD.json
