sample_id,category,metric_partition,prompt_split,analysis_role,ai_model_id,ai_selected_stage,ai_requested_model,ai_resolved_model,ai_model_checkpoint,ai_prompt_path,ai_system_prompt_sha256,ai_retry_prompt_path,ai_retry_prompt_sha256,ai_temperature,ai_typst_version,ai_attempts,ai_final_attempt,ai_repaired,ai_response_id,ai_run_config,ai_sample_meta,reference_pdf,candidate_pdf,reference_pages,candidate_pages,page_count_match,canvas_match,top_difference_page,top_difference_bbox,top_difference_side,top_difference_coordinate_frame,registration_translation_px,evidence_json,axis_content,band_content,axis_layout,band_layout,axis_typography,band_typography,axis_appearance,band_appearance,axis_structure,band_structure,axis_pagination,band_pagination
02_lists_formatting_008,02_lists_formatting,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950406-k9AyE8bdeNHTIcW7ZYSU,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_008/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_008/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_008/output.pdf,1,1,true,false,0,"[0.08529411764705883, 0.14393939393939395, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-36, 85]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_008.json,0.8430769230769232,abstain,0.6902869979253623,abstain,0.18634043233603056,abstain,0.34062743611974233,abstain,,abstain,1.0,abstain
07_figures_captions_002,07_figures_captions,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950410-9OJsAjnxpSPkVpGoptKp,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_002/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_002/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_002/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08409090909090909, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_002.json,0.9259259259259259,abstain,0.870244721427165,abstain,0.04288287300223756,abstain,0.01309070212328659,abstain,,abstain,1.0,abstain
07_figures_captions_003,07_figures_captions,metric_dev,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783945756-f9WHjaXlHiG0aXDsv1G3,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_003/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_003/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_003/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08409090909090909, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_003.json,0.9577464788732394,abstain,0.8183522984986782,abstain,0.019415148610040033,abstain,0.045121768628073815,abstain,,abstain,1.0,abstain
02_lists_formatting_011,02_lists_formatting,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950412-hwUaNYQOSmlL5IwfXi7O,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_011/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_011/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_011/output.pdf,1,1,true,false,0,"[0.11176470588235295, 0.14469696969696969, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-9, 98]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_011.json,0.9814814814814815,abstain,0.9256046273246418,abstain,0.12325634718608515,abstain,0.15781243665487651,abstain,,abstain,1.0,abstain
02_lists_formatting_012,02_lists_formatting,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950419-pLgl8tTNhiqX5MxPUosr,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_012/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_012/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_012/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.9431372549019608, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[68, 192]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_012.json,0.9893617021276596,abstain,0.886979129484917,abstain,0.05500807074315437,abstain,0.08765546562854493,abstain,,abstain,1.0,abstain
02_lists_formatting_013,02_lists_formatting,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950421-FNkXJZuRQNIvCmvR7hIc,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_013/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_013/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_013/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.1431818181818182, 0.8892156862745098, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[16, 77]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_013.json,0.9583333333333333,abstain,0.9153760465939386,abstain,0.2489129536973764,abstain,0.17925274001436525,abstain,,abstain,1.0,abstain
02_lists_formatting_014,02_lists_formatting,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950423-2P0UfWPArDMjYVOZHoGw,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_014/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_014/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_014/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[8, 133]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_014.json,0.9672447013487475,abstain,0.7561389398963104,abstain,0.10718652534702529,abstain,0.28117146719761466,abstain,,abstain,1.0,abstain
02_lists_formatting_015,02_lists_formatting,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950430-MTBNTjf5pLZohYXBKO6V,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_015/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_015/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_015/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.04772727272727273, 0.8931372549019608, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[31, -49]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_015.json,0.85838779956427,abstain,0.6557719209420105,abstain,0.0007343484204600205,abstain,0.12119862154280536,abstain,,abstain,1.0,abstain
02_lists_formatting_018,02_lists_formatting,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950433-yKe0tZP4z7E3kYGadXH4,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_018/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_018/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_018/output.pdf,1,1,true,false,0,"[0.09215686274509804, 0.14393939393939395, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-29, 165]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_018.json,0.955223880597015,abstain,0.8904314956116409,abstain,0.08177276629592922,abstain,0.2071221825470328,abstain,,abstain,1.0,abstain
07_figures_captions_004,07_figures_captions,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950435-zM7xEFXdIyV0RakIp3sd,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_004/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_004/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_004/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_004.json,0.8938547486033519,abstain,0.7771700460672979,abstain,0.04367620700505817,abstain,0.05158927183220957,abstain,,abstain,1.0,abstain
02_lists_formatting_020,02_lists_formatting,metric_test,heldout,prompt_heldout_metric_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950442-SKgcENRCI4UdJdn86ovW,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_020/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_020/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_020/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14469696969696969, 0.8901960784313725, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[17, 110]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_020.json,0.9209932279909706,abstain,0.6899668018467963,abstain,0.1858490010147979,abstain,0.23811591005588228,abstain,,abstain,1.0,abstain
02_lists_formatting_021,02_lists_formatting,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950447-D6opStwzeZiXfpDW9u9S,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_021/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_021/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/02_lists_formatting_021/output.pdf,1,1,true,false,0,"[0.11274509803921569, 0.14469696969696969, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-8, 101]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_021.json,0.9833333333333333,abstain,0.9211179954139104,abstain,0.11064558264155436,abstain,0.05699584009543623,abstain,,abstain,1.0,abstain
07_figures_captions_005,07_figures_captions,metric_validation,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783950450-NNkHh1LpLXimycq9JzvO,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_005/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_005/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_005/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_005.json,0.9130434782608695,abstain,0.8456992435029871,abstain,0.02511808178983951,abstain,0.14441274456436867,abstain,,abstain,1.0,abstain
07_figures_captions_006,07_figures_captions,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v2,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,prompts/latex_to_typst/retry_v2.txt,63ed619b0d7115d6783ed1688f40081abd02e91384fb76603f2369fc0ac87f8c,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783951504-8xXjKlWdQuf7VviPdQNc,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/07_figures_captions_006/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_006/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v2_heldout_v1_failures/samples/07_figures_captions_006/output.pdf,1,1,true,false,0,"[0.024509803921568627, 0.14393939393939395, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[-98, 193]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_006.json,0.9132947976878613,abstain,0.8180921801480978,abstain,0.009563416924507493,abstain,0.12979872333514897,abstain,,abstain,1.0,abstain
02_lists_formatting_024,02_lists_formatting,metric_validation,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v1_targeted_retry,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783946558-dib0WFmczUrQnnOqZ5mu,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/02_lists_formatting_024/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_024/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_v0_failures/samples/02_lists_formatting_024/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.9784313725490196, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[107, 161]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_024.json,0.9572368421052632,abstain,0.8553300608128402,abstain,0.06170495273969613,abstain,0.2998079955392547,abstain,,abstain,1.0,abstain
07_figures_captions_007,07_figures_captions,metric_dev,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783945753-V6GRmGdvtqGeUHFLksAw,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_007/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_007/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/07_figures_captions_007/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08409090909090909, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_007.json,0.7402597402597403,abstain,0.6266221502876157,abstain,0.04011327342448229,abstain,0.035404827028439466,abstain,,abstain,1.0,abstain
02_lists_formatting_025,02_lists_formatting,metric_test,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),1,1,False,gen-1783945547-XM9bLbCteVgbktTITn8q,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/02_lists_formatting_025/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_025/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/02_lists_formatting_025/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.14393939393939395, 0.8892156862745098, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[17, 171]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_025.json,0.9397590361445782,abstain,0.9059281117201451,abstain,0.07353932895470108,abstain,0.08186590371756969,abstain,,abstain,1.0,abstain
02_lists_formatting_026,02_lists_formatting,metric_validation,prompt_dev,prompt_development_descriptive_only,google/gemini-3.1-flash-lite,v0,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,prompts/latex_to_typst/retry_v0.txt,99b465a014ccc2bc08d62e1596ca17bef0ffb128b30cd37eebf92b993f035364,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783945552-Hz4yCuWhdeU7QgxegfK9,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/02_lists_formatting_026/meta.json,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_026/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/02_lists_formatting_026/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08409090909090909, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/02_lists_formatting_026.json,0.8844621513944222,abstain,0.9183296059455672,abstain,0.10502286791227815,abstain,0.2252930824991874,abstain,,abstain,1.0,abstain
07_figures_captions_008,07_figures_captions,metric_dev,heldout,prompt_heldout_non_test_adaptive_pipeline,google/gemini-3.1-flash-lite,v1,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,not_recorded_api_route_only,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,prompts/latex_to_typst/retry_v1.txt,38d57dc85d8fa8584db69e6712e9eec87228d199519ef6ac351507b0d295679e,0,typst 0.14.2 (unknown hash),2,2,True,gen-1783950463-0SjLtgrESY94cx3Z4we9,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/run_config.json,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_008/meta.json,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_008/output.pdf,1,1,true,false,0,"[0.11764705882352941, 0.08484848484848485, 0.8823529411764706, 0.946969696969697]",paired_reference_frame,registered_reference_raster,"[0, 0]",results/metric_research_v1/ai_outputs_center_q90_trial_v1/evidence/07_figures_captions_008.json,0.9365079365079365,abstain,0.7739070576900757,abstain,0.03507754298999254,abstain,0.0801711354559319,abstain,,abstain,1.0,abstain
