case_id,candidate_panel_hidden_truth,sample_id,category,variant,severity,expected_axis,source_pdf,candidate_pdf,target_page,known_target_bbox,expected_page,expected_bbox,predicted_page,predicted_bbox,unblinded_sheet,unblinded_image,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
1E0DE45F9F17,B,07_figures_captions_014,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_014/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_014__figure_occlusion__s2.pdf,0,"[0.451397, 0.363924, 0.548603, 0.381939]",0,"[0.451397, 0.363924, 0.548603, 0.381939]",0,"[0.45, 0.36287878787878786, 0.55, 0.38257575757575757]",111,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_111_07_figures_captions_014.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The figure_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.889; localization rated yes.
13F987FEB793,B,07_figures_captions_015,07_figures_captions,text_deletion,2,content,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_015__text_deletion__s2.pdf,0,"[0.117647, 0.448593, 0.882166, 0.479474]",0,"[0.117647, 0.448593, 0.882166, 0.479474]",0,"[0.11764705882352941, 0.4492424242424242, 0.8823529411764706, 0.4772727272727273]",112,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_112_07_figures_captions_015.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 112: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1469FD74FE31,B,07_figures_captions_015,07_figures_captions,block_right,2,layout,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_015__block_right__s2.pdf,0,"[0.117647, 0.448593, 0.898506, 0.479474]",0,"[0.117647, 0.448593, 0.898506, 0.479474]",0,"[0.11764705882352941, 0.4492424242424242, 0.8990196078431373, 0.47954545454545455]",112,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_112_07_figures_captions_015.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 112: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F234BB4E1B02,A,07_figures_captions_015,07_figures_captions,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/metric_research_v1/full_157_v1/batch_b/audit/07_figures_captions_015__local_occlusion__s2.pdf,0,"[0.438745, 0.461563, 0.561068, 0.466504]",0,"[0.438745, 0.461563, 0.561068, 0.466504]",0,"[0.4372549019607843, 0.46060606060606063, 0.5627450980392157, 0.4674242424242424]",112,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_112_07_figures_captions_015.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.706; localization rated yes.
9C75A72FA30B,B,07_figures_captions_015,07_figures_captions,figure_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/07_figures_captions/audit/07_figures_captions_015__figure_occlusion__s2.pdf,0,"[0.451397, 0.33625, 0.548603, 0.354265]",0,"[0.451397, 0.33625, 0.548603, 0.354265]",0,"[0.45, 0.33560606060606063, 0.55, 0.3553030303030303]",112,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_112_07_figures_captions_015.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 112: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
0DCC3B5AB08E,A,08_crossrefs_citations_001,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_001__text_deletion__s2.pdf,0,"[0.21764, 0.292033, 0.323452, 0.304612]",0,"[0.21764, 0.292033, 0.323452, 0.304612]",0,"[0.21764705882352942, 0.2924242424242424, 0.3235294117647059, 0.30454545454545456]",113,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_113_08_crossrefs_citations_001.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.963)."
B74706C315C5,A,08_crossrefs_citations_001,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_001__block_right__s2.pdf,0,"[0.162211, 0.261844, 0.854119, 0.334803]",0,"[0.162211, 0.261844, 0.854119, 0.334803]",0,"[0.16176470588235295, 0.2628787878787879, 0.8539215686274509, 0.33484848484848484]",113,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_113_08_crossrefs_citations_001.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 113: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
72AA62F47204,B,08_crossrefs_citations_001,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_001__local_occlusion__s2.pdf,0,"[0.44595, 0.292486, 0.554041, 0.30416]",0,"[0.44595, 0.292486, 0.554041, 0.30416]",0,"[0.44509803921568625, 0.2916666666666667, 0.5549019607843138, 0.3053030303030303]",113,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_113_08_crossrefs_citations_001.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 113: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2CB3A5DF7E2F,A,08_crossrefs_citations_001,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_001/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_001__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.395429, 0.613851, 0.409203]",0,"[0.43476, 0.395429, 0.613851, 0.409203]",0,"[0.43529411764705883, 0.39621212121212124, 0.6137254901960785, 0.4090909090909091]",113,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_113_08_crossrefs_citations_001.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The crossref_token_corruption label (content) and known target box are supported by the rendered evidence. Predicted-box IoU=0.932; localization rated yes.
0B2CDA15462E,A,08_crossrefs_citations_002,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_002__text_deletion__s2.pdf,0,"[0.644251, 0.261844, 0.763428, 0.274423]",0,"[0.644251, 0.261844, 0.763428, 0.274423]",0,"[0.6450980392156863, 0.2628787878787879, 0.7627450980392156, 0.2727272727272727]",114,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_114_08_crossrefs_citations_002.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The text_deletion label (content) and known target box are supported by the rendered evidence. Predicted-box IoU=0.773; localization rated yes.
1B2BC50400C9,B,08_crossrefs_citations_002,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_002__block_right__s2.pdf,0,"[0.162211, 0.261844, 0.854135, 0.319707]",0,"[0.162211, 0.261844, 0.854135, 0.319707]",0,"[0.1627450980392157, 0.2628787878787879, 0.8539215686274509, 0.3196969696969697]",114,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_114_08_crossrefs_citations_002.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.981)."
CA08FF90F595,A,08_crossrefs_citations_002,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_002__local_occlusion__s2.pdf,0,"[0.445956, 0.286146, 0.55405, 0.295404]",0,"[0.445956, 0.286146, 0.55405, 0.295404]",0,"[0.442156862745098, 0.278030303030303, 0.5647058823529412, 0.30454545454545456]",114,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_114_08_crossrefs_citations_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 114: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
92AB74A1C30C,A,08_crossrefs_citations_002,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_002/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_002__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.380334, 0.613851, 0.394108]",0,"[0.43476, 0.380334, 0.613851, 0.394108]",0,"[0.43529411764705883, 0.38106060606060604, 0.6137254901960785, 0.3939393939393939]",114,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_114_08_crossrefs_citations_002.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 114: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2BDA047CFD07,A,08_crossrefs_citations_003,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_003__text_deletion__s2.pdf,0,"[0.445624, 0.387608, 0.634864, 0.400187]",0,"[0.445624, 0.387608, 0.634864, 0.400187]",0,"[0.44607843137254904, 0.3886363636363636, 0.6352941176470588, 0.40075757575757576]",115,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_115_08_crossrefs_citations_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 115: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
FB892982CBEC,B,08_crossrefs_citations_003,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_003__block_right__s2.pdf,0,"[0.162211, 0.297037, 0.854152, 0.415281]",0,"[0.162211, 0.297037, 0.854152, 0.415281]",0,"[0.16176470588235295, 0.29772727272727273, 0.8549019607843137, 0.41363636363636364]",115,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_115_08_crossrefs_citations_003.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.979)."
0260355F1F7D,B,08_crossrefs_citations_003,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_003__local_occlusion__s2.pdf,0,"[0.445963, 0.3467, 0.554059, 0.365619]",0,"[0.445963, 0.3467, 0.554059, 0.365619]",0,"[0.4362745098039216, 0.3431818181818182, 0.5588235294117647, 0.36818181818181817]",115,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_115_08_crossrefs_citations_003.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.668; localization rated yes.
957591B5627D,A,08_crossrefs_citations_003,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_003/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_003__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.475907, 0.613851, 0.489682]",0,"[0.43476, 0.475907, 0.613851, 0.489682]",0,"[0.43529411764705883, 0.4765151515151515, 0.6137254901960785, 0.4893939393939394]",115,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_115_08_crossrefs_citations_003.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 115: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
264B0BAC64A0,A,08_crossrefs_citations_004,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_004__text_deletion__s2.pdf,0,"[0.511032, 0.276938, 0.674552, 0.289517]",0,"[0.511032, 0.276938, 0.674552, 0.289517]",0,"[0.5107843137254902, 0.278030303030303, 0.6735294117647059, 0.29015151515151516]",116,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_116_08_crossrefs_citations_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 116: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
8175F76E3A30,A,08_crossrefs_citations_004,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_004__block_right__s2.pdf,0,"[0.162211, 0.261844, 0.854096, 0.289517]",0,"[0.162211, 0.261844, 0.854096, 0.289517]",0,"[0.16176470588235295, 0.2628787878787879, 0.8539215686274509, 0.29015151515151516]",116,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_116_08_crossrefs_citations_004.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.940)."
7640AF13D69D,A,08_crossrefs_citations_004,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_004__local_occlusion__s2.pdf,0,"[0.44594, 0.273467, 0.554027, 0.277894]",0,"[0.44594, 0.273467, 0.554027, 0.277894]",0,"[0.44509803921568625, 0.2727272727272727, 0.5549019607843138, 0.2787878787878788]",116,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_116_08_crossrefs_citations_004.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.719; localization rated yes.
F77548FB0023,B,08_crossrefs_citations_004,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_004/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_004__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.350145, 0.613851, 0.363919]",0,"[0.43476, 0.350145, 0.613851, 0.363919]",0,"[0.43529411764705883, 0.35075757575757577, 0.6137254901960785, 0.36363636363636365]",116,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_116_08_crossrefs_citations_004.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 116: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
CA44C4B96185,B,08_crossrefs_citations_005,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_005__text_deletion__s2.pdf,0,"[0.162211, 0.292033, 0.340219, 0.304612]",0,"[0.162211, 0.292033, 0.340219, 0.304612]",0,"[0.1627450980392157, 0.2924242424242424, 0.34019607843137256, 0.30454545454545456]",117,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_117_08_crossrefs_citations_005.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.961)."
F78E21E0CCFE,B,08_crossrefs_citations_005,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_005__block_right__s2.pdf,0,"[0.162211, 0.261844, 0.854135, 0.334803]",0,"[0.162211, 0.261844, 0.854135, 0.334803]",0,"[0.16176470588235295, 0.2628787878787879, 0.8539215686274509, 0.33484848484848484]",117,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_117_08_crossrefs_citations_005.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for block_right; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.984)."
3D15BA092209,A,08_crossrefs_citations_005,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_005__local_occlusion__s2.pdf,0,"[0.445956, 0.292486, 0.55405, 0.30416]",0,"[0.445956, 0.292486, 0.55405, 0.30416]",0,"[0.44509803921568625, 0.2916666666666667, 0.5549019607843138, 0.3053030303030303]",117,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_117_08_crossrefs_citations_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 117: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
FA3DDBBF09E0,A,08_crossrefs_citations_005,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_005/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_005__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.395429, 0.613851, 0.409203]",0,"[0.43476, 0.395429, 0.613851, 0.409203]",0,"[0.43529411764705883, 0.39621212121212124, 0.6137254901960785, 0.4090909090909091]",117,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_117_08_crossrefs_citations_005.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 117: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
1971C985BB1F,B,08_crossrefs_citations_006,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_006__text_deletion__s2.pdf,0,"[0.284318, 0.304613, 0.43322, 0.317192]",0,"[0.284318, 0.304613, 0.43322, 0.317192]",0,"[0.28431372549019607, 0.3053030303030303, 0.43333333333333335, 0.31742424242424244]",118,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_118_08_crossrefs_citations_006.jpg,no,no,not_assessable,not_assessable,no,codex_manual_blind_audit_1,"Blind A/B review found no reliable visible difference for text_deletion; exclude this controlled candidate from perceptual calibration. With no observable defect, the expected label and target box are not assessable and the predicted box is not useful (synthetic-target IoU=0.927)."
26829264949E,B,08_crossrefs_citations_006,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_006__block_right__s2.pdf,0,"[0.162211, 0.289518, 0.854184, 0.377572]",0,"[0.162211, 0.289518, 0.854184, 0.377572]",0,"[0.16176470588235295, 0.29015151515151516, 0.8539215686274509, 0.37803030303030305]",118,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_118_08_crossrefs_citations_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 118: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5C4FD9F4C71D,A,08_crossrefs_citations_006,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_006/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_006__local_occlusion__s2.pdf,0,"[0.445977, 0.326501, 0.554078, 0.340589]",0,"[0.445977, 0.326501, 0.554078, 0.340589]",0,"[0.4441176470588235, 0.32045454545454544, 0.5558823529411765, 0.3477272727272727]",118,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_118_08_crossrefs_citations_006.jpg,yes,yes,yes,yes,partial,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.500; localization rated partial.
22BA0BED25F0,B,08_crossrefs_citations_006,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_006/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_006__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.438198, 0.613851, 0.451972]",0,"[0.43476, 0.438198, 0.613851, 0.451972]",0,"[0.43529411764705883, 0.4393939393939394, 0.6137254901960785, 0.45227272727272727]",118,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_118_08_crossrefs_citations_006.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 118: crossref_token_corruption is visible; the red target covers the edited region and the cyan residual provides a useful localization.
8CB43FEC66EC,B,08_crossrefs_citations_007,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_007__text_deletion__s2.pdf,0,"[0.42394, 0.319707, 0.575658, 0.332286]",0,"[0.42394, 0.319707, 0.575658, 0.332286]",0,"[0.4245098039215686, 0.32045454545454544, 0.5754901960784313, 0.3325757575757576]",119,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_119_08_crossrefs_citations_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 119: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
35C49A5B5D7E,A,08_crossrefs_citations_007,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_007__block_right__s2.pdf,0,"[0.162211, 0.289518, 0.874575, 0.392667]",0,"[0.162211, 0.289518, 0.874575, 0.392667]",0,"[0.1627450980392157, 0.28939393939393937, 0.8745098039215686, 0.3931818181818182]",119,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_119_08_crossrefs_citations_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 119: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E11BB4951FF2,A,08_crossrefs_citations_007,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_007/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_007__local_occlusion__s2.pdf,0,"[0.454541, 0.33284, 0.565905, 0.349344]",0,"[0.454541, 0.33284, 0.565905, 0.349344]",0,"[0.45294117647058824, 0.33181818181818185, 0.5666666666666667, 0.35]",119,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_119_08_crossrefs_citations_007.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 119: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
145386FA3725,A,08_crossrefs_citations_007,08_crossrefs_citations,crossref_token_corruption,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_007/reference.pdf,results/metric_research_v1/category_audit_repeat_v1/08_crossrefs_citations/audit/08_crossrefs_citations_007__crossref_token_corruption__s2.pdf,0,"[0.43476, 0.453293, 0.613851, 0.467067]",0,"[0.43476, 0.453293, 0.613851, 0.467067]",0,"[0.43529411764705883, 0.45454545454545453, 0.6137254901960785, 0.4674242424242424]",119,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_119_08_crossrefs_citations_007.jpg,yes,yes,yes,yes,yes,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The crossref_token_corruption label (content) and known target box are supported by the rendered evidence. Predicted-box IoU=0.883; localization rated yes.
FA1AD0219B89,A,08_crossrefs_citations_008,08_crossrefs_citations,text_deletion,2,content,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_008__text_deletion__s2.pdf,0,"[0.356709, 0.284459, 0.506832, 0.297038]",0,"[0.356709, 0.284459, 0.506832, 0.297038]",0,"[0.3568627450980392, 0.28484848484848485, 0.5078431372549019, 0.2946969696969697]",120,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_120_08_crossrefs_citations_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 120: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
44DF2FC10CB3,A,08_crossrefs_citations_008,08_crossrefs_citations,block_right,2,layout,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_008__block_right__s2.pdf,0,"[0.162211, 0.269364, 0.854161, 0.357418]",0,"[0.162211, 0.269364, 0.854161, 0.357418]",0,"[0.16176470588235295, 0.2696969696969697, 0.8539215686274509, 0.3575757575757576]",120,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_120_08_crossrefs_citations_008.jpg,true,true,true,true,true,LLM_research_audit,Unblinded sheet 120: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
FEE727DF7894,A,08_crossrefs_citations_008,08_crossrefs_citations,local_occlusion,2,content+appearance,data/latex_benchmark_v0/corpus/08_crossrefs_citations/08_crossrefs_citations_008/reference.pdf,results/metric_research_v1/full_157_v1/batch_c/audit/08_crossrefs_citations_008__local_occlusion__s2.pdf,0,"[0.445967, 0.306347, 0.554065, 0.320435]",0,"[0.445967, 0.306347, 0.554065, 0.320435]",0,"[0.4411764705882353, 0.3, 0.5607843137254902, 0.32727272727272727]",120,results/metric_research_v1/full_157_v1/visual_audit/unblinded/sample_120_08_crossrefs_citations_008.jpg,yes,yes,yes,yes,partial,codex_manual_blind_audit_1,Blind review identified the changed panel and visible mutation. The local_occlusion label (content+appearance) and known target box are supported by the rendered evidence. Predicted-box IoU=0.467; localization rated partial.
